Ultra: L,54.16
Ultra: R,100.88
Ultra: L,53.29
Ultra: R,101.24
Ultra: L,53.28
Ultra: R,100.79
Ultra: L,53.17
Ultra: R,100.43
Ultra: L,54.14
Ultra: R,59.12
Ultra: L,54.14
Ultra: R,56.95
Ultra: L,54.03
Ultra: R,100.33
Ultra: L,54.16
Ultra: R,56.84
Ultra: L,53.29
Ultra: R,56.66
Ultra: L,54.03
Ultra: R,100.33
Ultra: L,54.17
Ultra: R,100.79
Ultra: L,54.16
Ultra: R,100.34
Ultra: L,54.03
Ultra: R,102.97
Ultra: L,54.14
Ultra: R,100.33
Ultra: L,54.14
Ultra: R,100.33
Ultra: L,54.05
Ultra: R,100.34
Ultra: L,54.14
Ultra: R,100.33
Ultra: L,54.14
Ultra: R,100.76
Ultra: L,54.03
Ultra: R,100.33
Ultra: L,54.14
Ultra: R,100.33
Ultra: L,54.16
Ultra: R,100.33
Ultra: L,54.03
Ultra: R,100.33
Ultra: L,54.14
Ultra: R,101.62
Ultra: L,54.16
Ultra: R,100.78
Ultra: L,54.12
Ultra: R,100.78
Ultra: L,54.16
Ultra: R,100.79
Ultra: L,54.14
Ultra: R,100.34
Ultra: L,54.14
Ultra: R,100.33
Ultra: L,54.16
Ultra: R,100.43
Ultra: L,54.16
Ultra: R,100.34
Ultra: L,54.14
Ultra: R,100.34
Ultra: L,54.14
Ultra: R,100.45
Ultra: L,54.16
Ultra: R,100.33
Ultra: L,54.16
Ultra: R,99.88
Ultra: L,54.14
Ultra: R,100.43
Ultra: L,54.16
Ultra: R,99.88
Ultra: L,54.16
Ultra: R,100.33
Ultra: L,54.14
Ultra: R,99.97
Ultra: L,54.16
Ultra: R,99.88
Ultra: L,54.16
Ultra: R,99.88
Ultra: L,54.16
Ultra: R,99.90
Ultra: L,54.16
Ultra: R,99.43
Ultra: L,54.03
Ultra: R,99.47
Ultra: L,54.16
Ultra: R,99.45
Ultra: L,54.12
Ultra: R,99.47
Ultra: L,54.03
Ultra: R,99.93
Ultra: L,54.14
Ultra: R,99.48
Ultra: L,54.14
Ultra: R,99.47
Ultra: L,54.03
Ultra: R,100.00
Ultra: L,54.14
Ultra: R,99.45
Ultra: L,54.16
Ultra: R,99.45
Ultra: L,54.05
Ultra: R,99.53
Ultra: L,54.14
Ultra: R,99.90
Ultra: L,54.16
Ultra: R,99.45
Ultra: L,54.16
Ultra: R,99.55
Ultra: L,54.14
Ultra: R,99.90
Ultra: L,54.16
Ultra: R,99.88
Ultra: L,54.16
Ultra: R,100.00
Ultra: L,54.14
Ultra: R,99.91
Ultra: L,54.14
Ultra: R,99.90
Ultra: L,54.16
Ultra: R,100.83
Ultra: L,54.16
Ultra: R,99.90
Ultra: L,54.14
Ultra: R,99.90
Ultra: L,54.17
Ultra: R,100.45
Ultra: L,54.16
Ultra: R,100.34
Ultra: L,55.03
Ultra: R,100.34
Ultra: L,54.17
Ultra: R,100.45
Ultra: L,54.16
Ultra: R,100.33
Ultra: L,54.17
Ultra: R,100.33
Ultra: L,54.91
Ultra: R,101.62
Ultra: L,54.17
Ultra: R,102.52
Ultra: L,54.16
Ultra: R,102.07
Ultra: L,54.17
Ultra: R,102.52
Ultra: L,54.17
Ultra: R,100.79
Ultra: L,54.17
Ultra: R,101.62
Ultra: L,54.93
Ultra: R,101.21
Ultra: L,54.17
Ultra: R,101.64
Ultra: L,54.17
Ultra: R,107.21
Ultra: L,54.09
Ultra: R,107.60
Ultra: L,54.17
Ultra: R,107.50
Ultra: L,54.17
Ultra: R,107.22
Ultra: L,54.05
Ultra: R,107.60
Ultra: L,54.17
Ultra: R,102.52
Ultra: L,54.17
Ultra: R,100.79
Ultra: L,54.07
Ultra: R,107.21
Ultra: L,54.17
Ultra: R,107.12
Ultra: L,54.17
Ultra: R,107.22
Ultra: L,54.05
Ultra: R,107.66
Ultra: L,54.17
Ultra: R,107.55
Ultra: L,54.17
Ultra: R,108.03
Ultra: L,54.05
Ultra: R,107.59
Ultra: L,54.16
Ultra: R,107.95
Ultra: L,54.17
Ultra: R,108.03
Ultra: L,54.07
Ultra: R,107.60
Ultra: L,54.16
Ultra: R,107.57
Ultra: L,54.17
Ultra: R,108.05
Ultra: L,54.07
Ultra: R,108.05
Ultra: L,54.17
Ultra: R,107.48
Ultra: L,54.17
Ultra: R,107.66
Ultra: L,54.14
Ultra: R,108.03
Ultra: L,54.16
Ultra: R,107.95
Ultra: L,54.17
Ultra: R,107.60
Ultra: L,54.17
Ultra: R,107.60
Ultra: L,54.17
Ultra: R,107.22
Ultra: L,54.17
Ultra: R,108.03
Ultra: L,54.16
Ultra: R,107.22
Ultra: L,54.17
Ultra: R,107.21
Ultra: L,55.03
Ultra: R,107.24
Ultra: L,54.17
Ultra: R,107.22
Ultra: L,54.17
Ultra: R,107.22
Ultra: L,54.17
Ultra: R,107.22
Ultra: L,54.16
Ultra: R,107.22
Ultra: L,54.17
Ultra: R,107.22
Ultra: L,55.03
Ultra: R,107.24
Ultra: L,55.03
Ultra: R,107.22
Ultra: L,54.17
Ultra: R,107.21
Ultra: L,54.17
Ultra: R,107.24
Ultra: L,54.16
Ultra: R,107.22
Ultra: L,54.17
Ultra: R,107.22
Ultra: L,54.16
Ultra: R,107.24
Ultra: L,54.16
Ultra: R,107.19
Ultra: L,55.03
Ultra: R,101.33
Ultra: L,55.03
Ultra: R,100.79
Ultra: L,54.17
Ultra: R,100.78
Ultra: L,54.17
Ultra: R,101.33
Ultra: L,54.16
Ultra: R,101.22
Ultra: L,54.17
Ultra: R,107.21
Ultra: L,54.17
Ultra: R,100.88
Ultra: L,54.17
Ultra: R,101.22
Ultra: L,54.17
Ultra: R,100.78
Ultra: L,54.16
Ultra: R,100.88
Ultra: L,54.17
Ultra: R,100.33
Ultra: L,54.17
Ultra: R,100.34
Ultra: L,54.93
Ultra: R,100.43
Ultra: L,54.17
Ultra: R,100.78
Ultra: L,54.16
Ultra: R,100.33
Ultra: L,54.17
Ultra: R,100.43
Ultra: L,54.17
Ultra: R,100.33
Ultra: L,54.16
Ultra: R,100.34
Ultra: L,54.17
Ultra: R,100.43
Ultra: L,54.16
Ultra: R,100.34
Ultra: L,54.17
Ultra: R,100.33
Ultra: L,54.09
Ultra: R,100.79
Ultra: L,54.16
Ultra: R,100.78
Ultra: L,54.17
Ultra: R,100.33
Ultra: L,54.05
Ultra: R,100.45
Ultra: L,54.17
Ultra: R,100.33
Ultra: L,54.17
Ultra: R,99.88
Ultra: L,54.07
Ultra: R,100.43
Ultra: L,54.16
Ultra: R,100.34
Ultra: L,54.16
Ultra: R,100.33
Ultra: L,54.05
Ultra: R,100.34
Ultra: L,54.16
Ultra: R,58.83
